Market Cap Rank,S.No.,Name,Ticker,Industry,YFinance Ticker,Screener URL,Market Cap As Of,Market Cap Source,Market Cap Cr
164,190,Prestige Estates,PRESTIGE,Real Estate,PRESTIGE.NS,https://www.screener.in/company/PRESTIGE/consolidated/,2026-07-16,Saved Screener.in FII scan,67457.0
165,233,Swiggy,SWIGGY,Services,SWIGGY.NS,https://www.screener.in/company/SWIGGY/consolidated/,2026-07-16,Saved Screener.in FII scan,66620.0
166,52,Schaeffler India,SCHAEFFLER,Auto Ancillaries,SCHAEFFLER.NS,https://www.screener.in/company/SCHAEFFLER/consolidated/,2026-07-16,Saved Screener.in FII scan,66061.0
167,81,Alkem Lab,ALKEM,Pharmaceuticals,ALKEM.NS,https://www.screener.in/company/ALKEM/consolidated/,2026-07-16,Saved Screener.in FII scan,66060.0
168,219,I O B,IOB,Banks,IOB.NS,https://www.screener.in/company/IOB/consolidated/,2026-07-16,Saved Screener.in FII scan,65511.0
169,100,Oberoi Realty,OBEROIRLTY,Real Estate,OBEROIRLTY.NS,https://www.screener.in/company/OBEROIRLTY/consolidated/,2026-07-16,Saved Screener.in FII scan,64309.0
170,38,Apar Inds.,APARINDS,Capital Goods,APARINDS.NS,https://www.screener.in/company/APARINDS/consolidated/,2026-07-16,Saved Screener.in FII scan,64279.0
171,215,Bank of India,BANKINDIA,Banks,BANKINDIA.NS,https://www.screener.in/company/BANKINDIA/consolidated/,2026-07-16,Saved Screener.in FII scan,64193.0
172,83,Coforge,COFORGE,IT,COFORGE.NS,https://www.screener.in/company/COFORGE/consolidated/,2026-07-16,Saved Screener.in FII scan,63855.0
173,138,General Insuranc,GICRE,Insurance,GICRE.NS,https://www.screener.in/company/GICRE/consolidated/,2026-07-16,Saved Screener.in FII scan,63764.0
174,95,Uno Minda,UNOMINDA,Auto Ancillaries,UNOMINDA.NS,https://www.screener.in/company/UNOMINDA/consolidated/,2026-07-16,Saved Screener.in FII scan,63663.0
175,227,Info Edg.(India),NAUKRI,IT,NAUKRI.NS,https://www.screener.in/company/NAUKRI/consolidated/,2026-07-16,Saved Screener.in FII scan,63004.0
176,178,HDB FINANC SER,HDBFS,Financial Services,HDBFS.NS,https://www.screener.in/company/HDBFS/consolidated/,2026-07-16,Saved Screener.in FII scan,63001.0
177,106,Linde India,LINDEINDIA,Chemicals,LINDEINDIA.NS,https://www.screener.in/company/LINDEINDIA/consolidated/,2026-07-16,Saved Screener.in FII scan,62391.0
178,91,Glenmark Pharma.,GLENMARK,Pharmaceuticals,GLENMARK.NS,https://www.screener.in/company/GLENMARK/consolidated/,2026-07-16,Saved Screener.in FII scan,62182.0
179,20,Natl. Aluminium,NATIONALUM,Metals,NATIONALUM.NS,https://www.screener.in/company/NATIONALUM/consolidated/,2026-07-16,Saved Screener.in FII scan,61766.0
180,112,Thermax,THERMAX,Capital Goods,THERMAX.NS,https://www.screener.in/company/THERMAX/consolidated/,2026-07-16,Saved Screener.in FII scan,61106.0
181,161,SBI Cards,SBICARD,Financial Services,SBICARD.NS,https://www.screener.in/company/SBICARD/consolidated/,2026-09-23,Yahoo Finance,60429.34
182,62,Berger Paints,BERGEPAINT,Paints,BERGEPAINT.NS,https://www.screener.in/company/BERGEPAINT/consolidated/,2026-07-16,Saved Screener.in FII scan,60376.0
183,264,Ather Energy Ltd.,ATHERENERG,Automobile and Auto Components,ATHERENERG.NS,https://www.screener.in/company/ATHERENERG/consolidated/,2026-09-23,Yahoo Finance,59466.77
184,75,Tube Investments,TIINDIA,Auto Ancillaries,TIINDIA.NS,https://www.screener.in/company/TIINDIA/consolidated/,2026-07-16,Saved Screener.in FII scan,58324.0
185,66,Coromandel Inter,COROMANDEL,Fertilizers,COROMANDEL.NS,https://www.screener.in/company/COROMANDEL/consolidated/,2026-07-16,Saved Screener.in FII scan,58295.0
186,97,Jindal Stain.,JSL,Metals,JSL.NS,https://www.screener.in/company/JSL/consolidated/,2026-07-16,Saved Screener.in FII scan,58122.0
187,96,Motil.Oswal.Fin.,MOTILALOFS,Financial Services,MOTILALOFS.NS,https://www.screener.in/company/MOTILALOFS/consolidated/,2026-07-16,Saved Screener.in FII scan,57457.0
188,17,Abbott India,ABBOTINDIA,Pharmaceuticals,ABBOTINDIA.NS,https://www.screener.in/company/ABBOTINDIA/consolidated/,2026-09-23,Yahoo Finance,57234.99
189,444,RBL Bank Ltd.,RBLBANK,Financial Services,RBLBANK.NS,https://www.screener.in/company/RBLBANK/consolidated/,2026-07-16,Saved Screener.in FII scan,56569.0
190,204,Godrej Propert.,GODREJPROP,Real Estate,GODREJPROP.NS,https://www.screener.in/company/GODREJPROP/consolidated/,2026-07-16,Saved Screener.in FII scan,56380.0
191,124,Tata Comm,TATACOMM,Telecom,TATACOMM.NS,https://www.screener.in/company/TATACOMM/consolidated/,2026-07-16,Saved Screener.in FII scan,56171.0
192,181,F A C T,FACT,Fertilizers,FACT.NS,https://www.screener.in/company/FACT/consolidated/,2026-07-16,Saved Screener.in FII scan,55959.0
193,141,Vishal Mega Mart,VMM,,VMM.NS,https://www.screener.in/company/VMM/consolidated/,2026-07-16,Saved Screener.in FII scan,55181.0
194,187,Max Financial,MFSL,Insurance,MFSL.NS,https://www.screener.in/company/MFSL/consolidated/,2026-07-16,Saved Screener.in FII scan,54956.0
195,2,Colgate-Palmoliv,COLPAL,FMCG,COLPAL.NS,https://www.screener.in/company/COLPAL/consolidated/,2026-07-16,Saved Screener.in FII scan,54169.0
196,136,MRF,MRF,Auto Ancillaries,MRF.NS,https://www.screener.in/company/MRF/consolidated/,2026-07-16,Saved Screener.in FII scan,53852.0
197,110,Radico Khaitan,RADICO,Beverages,RADICO.NS,https://www.screener.in/company/RADICO/consolidated/,2026-07-16,Saved Screener.in FII scan,53218.0
198,78,KEI Industries,KEI,Capital Goods,KEI.NS,https://www.screener.in/company/KEI/consolidated/,2026-07-16,Saved Screener.in FII scan,52198.0
199,140,Knowledge Realty,KRT,,KRT.NS,https://www.screener.in/company/KRT/consolidated/,2026-07-16,Saved Screener.in FII scan,51457.0
200,186,Altius Telecom,543225,,543225.NS,https://www.screener.in/company/543225/consolidated/,2026-07-16,Saved Screener.in FII scan,51379.0
201,169,Sundaram Finance,SUNDARMFIN,Financial Services,SUNDARMFIN.NS,https://www.screener.in/company/SUNDARMFIN/consolidated/,2026-07-16,Saved Screener.in FII scan,50467.0
202,73,APL Apollo Tubes,APLAPOLLO,Steel Pipes,APLAPOLLO.NS,https://www.screener.in/company/APLAPOLLO/consolidated/,2026-07-16,Saved Screener.in FII scan,49681.0
203,123,Rail Vikas,RVNL,Construction,RVNL.NS,https://www.screener.in/company/RVNL/consolidated/,2026-07-16,Saved Screener.in FII scan,49561.0
204,64,Hindustan Copper,HINDCOPPER,Metals,HINDCOPPER.NS,https://www.screener.in/company/HINDCOPPER/consolidated/,2026-07-16,Saved Screener.in FII scan,48424.0
205,189,Piramal Finance.,PIRAMALFIN,Financial Services,PIRAMALFIN.NS,https://www.screener.in/company/PIRAMALFIN/consolidated/,2026-07-16,Saved Screener.in FII scan,48323.0
206,191,UPL,UPL,Chemicals,UPL.NS,https://www.screener.in/company/UPL/consolidated/,2026-07-16,Saved Screener.in FII scan,48271.0
207,24,Premier Energies,PREMIERENE,Renewable Energy,PREMIERENE.NS,https://www.screener.in/company/PREMIERENE/consolidated/,2026-07-16,Saved Screener.in FII scan,47660.0
208,94,AIA Engineering,AIAENG,Capital Goods,AIAENG.NS,https://www.screener.in/company/AIAENG/consolidated/,2026-07-16,Saved Screener.in FII scan,46435.0
209,116,Patanjali Foods,PATANJALI,FMCG,PATANJALI.NS,https://www.screener.in/company/PATANJALI/consolidated/,2026-07-16,Saved Screener.in FII scan,44727.0
210,158,NLC India,NLCINDIA,Power,NLCINDIA.NS,https://www.screener.in/company/NLCINDIA/consolidated/,2026-07-16,Saved Screener.in FII scan,44560.0
211,180,M & M Fin. Serv.,M&MFIN,Financial Services,M&MFIN.NS,https://www.screener.in/company/M&MFIN/consolidated/,2026-07-16,Saved Screener.in FII scan,44479.0
212,40,Authum Invest,AIIL,Financial Services,AIIL.NS,https://www.screener.in/company/AIIL/consolidated/,2026-07-16,Saved Screener.in FII scan,44423.0
213,146,360 ONE,360ONE,Financial Services,360ONE.NS,https://www.screener.in/company/360ONE/consolidated/,2026-07-16,Saved Screener.in FII scan,44076.0
214,247,Aditya Infotech Ltd.,CPPLUS,Capital Goods,CPPLUS.NS,https://www.screener.in/company/CPPLUS/consolidated/,2026-07-16,Saved Screener.in FII scan,43536.0
215,50,Anthem Bioscienc,ANTHEM,,ANTHEM.NS,https://www.screener.in/company/ANTHEM/consolidated/,2026-07-16,Saved Screener.in FII scan,43487.0
216,165,Gujarat Fluoroch,FLUOROCHEM,Chemicals,FLUOROCHEM.NS,https://www.screener.in/company/FLUOROCHEM/consolidated/,2026-07-16,Saved Screener.in FII scan,43258.0
217,129,J K Cements,JKCEMENT,Cement,JKCEMENT.NS,https://www.screener.in/company/JKCEMENT/consolidated/,2026-07-16,Saved Screener.in FII scan,42845.0
218,122,Ipca Labs.,IPCALAB,Pharmaceuticals,IPCALAB.NS,https://www.screener.in/company/IPCALAB/consolidated/,2026-07-16,Saved Screener.in FII scan,42584.0
219,107,Balkrishna Inds,BALKRISIND,Auto Ancillaries,BALKRISIND.NS,https://www.screener.in/company/BALKRISIND/consolidated/,2026-07-16,Saved Screener.in FII scan,42558.0
220,89,Bharat Dynamics,BDL,Aerospace & Defence,BDL.NS,https://www.screener.in/company/BDL/consolidated/,2026-09-23,Yahoo Finance,42557.91
221,101,Voltas,VOLTAS,Consumer Durables,VOLTAS.NS,https://www.screener.in/company/VOLTAS/consolidated/,2026-07-16,Saved Screener.in FII scan,42486.0
222,252,Ajanta Pharmaceuticals Ltd.,AJANTPHARM,Healthcare,AJANTPHARM.NS,https://www.screener.in/company/AJANTPHARM/consolidated/,2026-07-16,Saved Screener.in FII scan,42243.0
223,59,Petronet LNG,PETRONET,Oil & Gas,PETRONET.NS,https://www.screener.in/company/PETRONET/consolidated/,2026-07-16,Saved Screener.in FII scan,42202.0
224,226,Embassy Off.REIT,542602,REIT,542602.NS,https://www.screener.in/company/542602/consolidated/,2026-07-16,Saved Screener.in FII scan,42058.0
225,8,Page Industries,PAGEIND,Textiles,PAGEIND.NS,https://www.screener.in/company/PAGEIND/consolidated/,2026-09-23,Yahoo Finance,41648.57
226,342,Gland Pharma Ltd.,GLAND,Healthcare,GLAND.NS,https://www.screener.in/company/GLAND/consolidated/,2026-07-16,Saved Screener.in FII scan,41466.0
227,70,Mphasis,MPHASIS,IT,MPHASIS.NS,https://www.screener.in/company/MPHASIS/consolidated/,2026-07-16,Saved Screener.in FII scan,41362.0
228,170,H U D C O,HUDCO,Financial Services,HUDCO.NS,https://www.screener.in/company/HUDCO/consolidated/,2026-07-16,Saved Screener.in FII scan,41059.0
229,6,Glaxosmi. Pharma,GLAXO,Pharmaceuticals,GLAXO.NS,https://www.screener.in/company/GLAXO/consolidated/,2026-07-16,Saved Screener.in FII scan,40620.0
230,263,Aster DM Healthcare Ltd.,ASTERDM,Healthcare,ASTERDM.NS,https://www.screener.in/company/ASTERDM/consolidated/,2026-07-16,Saved Screener.in FII scan,40569.0
231,14,I R C T C,IRCTC,Tourism & Hospitality,IRCTC.NS,https://www.screener.in/company/IRCTC/consolidated/,2026-07-16,Saved Screener.in FII scan,40400.0
232,74,Supreme Inds.,SUPREMEIND,Plastics,SUPREMEIND.NS,https://www.screener.in/company/SUPREMEIND/consolidated/,2026-07-16,Saved Screener.in FII scan,40334.0
233,118,Kalyan Jewellers,KALYANKJIL,Retail,KALYANKJIL.NS,https://www.screener.in/company/KALYANKJIL/consolidated/,2026-07-16,Saved Screener.in FII scan,40282.0
234,248,Aegis Logistics Ltd.,AEGISLOG,Oil Gas & Consumable Fuels,AEGISLOG.NS,https://www.screener.in/company/AEGISLOG/consolidated/,2026-07-16,Saved Screener.in FII scan,40244.0
235,419,Narayana Hrudayalaya Ltd.,NH,Healthcare,NH.NS,https://www.screener.in/company/NH/consolidated/,2026-07-16,Saved Screener.in FII scan,40121.0
236,499,Welspun Corp Ltd.,WELCORP,Capital Goods,WELCORP.NS,https://www.screener.in/company/WELCORP/consolidated/,2026-07-16,Saved Screener.in FII scan,40042.0
237,421,Navin Fluorine International Ltd.,NAVINFLUOR,Chemicals,NAVINFLUOR.NS,https://www.screener.in/company/NAVINFLUOR/consolidated/,2026-07-16,Saved Screener.in FII scan,39615.0
238,347,Godrej Industries Ltd.,GODREJIND,Diversified,GODREJIND.NS,https://www.screener.in/company/GODREJIND/consolidated/,2026-07-16,Saved Screener.in FII scan,39541.0
239,82,Cochin Shipyard,COCHINSHIP,Shipbuilding,COCHINSHIP.NS,https://www.screener.in/company/COCHINSHIP/consolidated/,2026-07-16,Saved Screener.in FII scan,39131.0
240,68,P I Industries,PIIND,Chemicals,PIIND.NS,https://www.screener.in/company/PIIND/consolidated/,2026-07-16,Saved Screener.in FII scan,38992.0
241,393,K.P.R. Mill Ltd.,KPRMILL,Textiles,KPRMILL.NS,https://www.screener.in/company/KPRMILL/consolidated/,2026-07-16,Saved Screener.in FII scan,38868.0
242,442,Poonawalla Fincorp Ltd.,POONAWALLA,Financial Services,POONAWALLA.NS,https://www.screener.in/company/POONAWALLA/consolidated/,2026-07-16,Saved Screener.in FII scan,38694.0
243,465,Sona BLW Precision Forgings Ltd.,SONACOMS,Automobile and Auto Components,SONACOMS.NS,https://www.screener.in/company/SONACOMS/consolidated/,2026-07-16,Saved Screener.in FII scan,38551.0
244,367,ITC Hotels Ltd.,ITCHOTELS,Consumer Services,ITCHOTELS.NS,https://www.screener.in/company/ITCHOTELS/consolidated/,2026-07-16,Saved Screener.in FII scan,37650.0
245,234,3M India Ltd.,3MINDIA,Diversified,3MINDIA.NS,https://www.screener.in/company/3MINDIA/consolidated/,2026-07-16,Saved Screener.in FII scan,37563.0
246,329,Endurance Technologies Ltd.,ENDURANCE,Automobile and Auto Components,ENDURANCE.NS,https://www.screener.in/company/ENDURANCE/consolidated/,2026-07-16,Saved Screener.in FII scan,37488.0
247,378,J.B. Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,Healthcare,JBCHEPHARM.NS,https://www.screener.in/company/JBCHEPHARM/consolidated/,2026-07-16,Saved Screener.in FII scan,36965.0
248,174,Indian Renewable,IREDA,Financial Services,IREDA.NS,https://www.screener.in/company/IREDA/consolidated/,2026-07-16,Saved Screener.in FII scan,36492.0
249,87,Astral,ASTRAL,Plastic Products,ASTRAL.NS,https://www.screener.in/company/ASTRAL/consolidated/,2026-07-16,Saved Screener.in FII scan,36429.0
250,133,Container Corpn.,CONCOR,Logistics,CONCOR.NS,https://www.screener.in/company/CONCOR/consolidated/,2026-07-16,Saved Screener.in FII scan,36093.0
251,438,Physicswallah Ltd.,PWL,Consumer Services,PWL.NS,https://www.screener.in/company/PWL/consolidated/,2026-07-16,Saved Screener.in FII scan,35521.0
252,343,Global Health Ltd.,MEDANTA,Healthcare,MEDANTA.NS,https://www.screener.in/company/MEDANTA/consolidated/,2026-07-16,Saved Screener.in FII scan,35496.0
253,132,United Breweries,UBL,Beverages,UBL.NS,https://www.screener.in/company/UBL/consolidated/,2026-07-16,Saved Screener.in FII scan,35313.0
254,315,Delhivery Ltd.,DELHIVERY,Services,DELHIVERY.NS,https://www.screener.in/company/DELHIVERY/consolidated/,2026-07-16,Saved Screener.in FII scan,35095.0
255,327,Emcure Pharmaceuticals Ltd.,EMCURE,Healthcare,EMCURE.NS,https://www.screener.in/company/EMCURE/consolidated/,2026-07-16,Saved Screener.in FII scan,35062.0
256,402,Krishna Institute of Medical Sciences Ltd.,KIMS,Healthcare,KIMS.NS,https://www.screener.in/company/KIMS/consolidated/,2026-07-16,Saved Screener.in FII scan,34861.0
257,358,Himadri Speciality Chemical Ltd.,HSCL,Chemicals,HSCL.NS,https://www.screener.in/company/HSCL/consolidated/,2026-07-16,Saved Screener.in FII scan,34629.0
258,401,Kirloskar Oil Eng Ltd.,KIRLOSENG,Capital Goods,KIRLOSENG.NS,https://www.screener.in/company/KIRLOSENG/consolidated/,2026-07-16,Saved Screener.in FII scan,34335.0
259,346,Godfrey Phillips India Ltd.,GODFRYPHLP,Fast Moving Consumer Goods,GODFRYPHLP.NS,https://www.screener.in/company/GODFRYPHLP/consolidated/,2026-07-16,Saved Screener.in FII scan,34051.0
260,477,Tata Investment Corporation Ltd.,TATAINVEST,Financial Services,TATAINVEST.NS,https://www.screener.in/company/TATAINVEST/consolidated/,2026-07-16,Saved Screener.in FII scan,33793.0
261,493,UCO Bank,UCOBANK,Financial Services,UCOBANK.NS,https://www.screener.in/company/UCOBANK/consolidated/,2026-07-16,Saved Screener.in FII scan,33694.0
262,57,Blue Star,BLUESTARCO,Consumer Durables,BLUESTARCO.NS,https://www.screener.in/company/BLUESTARCO/consolidated/,2026-07-16,Saved Screener.in FII scan,33516.0
263,403,L&T Technology Services Ltd.,LTTS,Information Technology,LTTS.NS,https://www.screener.in/company/LTTS/consolidated/,2026-07-16,Saved Screener.in FII scan,33452.0
264,333,Exide Industries Ltd.,EXIDEIND,Automobile and Auto Components,EXIDEIND.NS,https://www.screener.in/company/EXIDEIND/consolidated/,2026-07-16,Saved Screener.in FII scan,33278.0
265,426,Nuvama Wealth Management Ltd.,NUVAMA,Financial Services,NUVAMA.NS,https://www.screener.in/company/NUVAMA/consolidated/,2026-07-16,Saved Screener.in FII scan,33244.0
266,256,Anand Rathi Wealth Ltd.,ANANDRATHI,Financial Services,ANANDRATHI.NS,https://www.screener.in/company/ANANDRATHI/consolidated/,2026-07-16,Saved Screener.in FII scan,32786.0
267,246,Aditya Birla Sun Life AMC Ltd.,ABSLAMC,Financial Services,ABSLAMC.NS,https://www.screener.in/company/ABSLAMC/consolidated/,2026-07-16,Saved Screener.in FII scan,32767.0
268,332,Escorts Kubota Ltd.,ESCORTS,Capital Goods,ESCORTS.NS,https://www.screener.in/company/ESCORTS/consolidated/,2026-07-16,Saved Screener.in FII scan,32724.0
269,467,Star Health and Allied Insurance Company Ltd.,STARHEALTH,Financial Services,STARHEALTH.NS,https://www.screener.in/company/STARHEALTH/consolidated/,2026-09-23,Yahoo Finance,32315.12
270,356,HFCL Ltd.,HFCL,Telecommunication,HFCL.NS,https://www.screener.in/company/HFCL/consolidated/,2026-07-16,Saved Screener.in FII scan,32288.0
271,311,Dalmia Bharat Ltd.,DALBHARAT,Construction Materials,DALBHARAT.NS,https://www.screener.in/company/DALBHARAT/consolidated/,2026-07-16,Saved Screener.in FII scan,31984.0
272,502,Wockhardt Ltd.,WOCKPHARMA,Healthcare,WOCKPHARMA.NS,https://www.screener.in/company/WOCKPHARMA/consolidated/,2026-07-16,Saved Screener.in FII scan,31507.0
273,357,Hexaware Technologies Ltd.,HEXT,Information Technology,HEXT.NS,https://www.screener.in/company/HEXT/consolidated/,2026-07-16,Saved Screener.in FII scan,31467.0
274,205,Mindspace Busine,543217,REIT,543217.NS,https://www.screener.in/company/543217/consolidated/,2026-07-16,Saved Screener.in FII scan,31451.0
275,397,Karur Vysya Bank Ltd.,KARURVYSYA,Financial Services,KARURVYSYA.NS,https://www.screener.in/company/KARURVYSYA/consolidated/,2026-09-23,Yahoo Finance,31363.52
276,299,Cholamandalam Financial Holdings Ltd.,CHOLAHLDNG,Financial Services,CHOLAHLDNG.NS,https://www.screener.in/company/CHOLAHLDNG/consolidated/,2026-07-16,Saved Screener.in FII scan,31155.0
277,587,Gujarat Gas Ltd.,GUJGASLTD,Oil Gas & Consumable Fuels,GUJGASLTD.NS,https://www.screener.in/company/GUJGASLTD/consolidated/,2026-07-16,Saved Screener.in FII scan,30938.0
278,404,LIC Housing Finance Ltd.,LICHSGFIN,Financial Services,LICHSGFIN.NS,https://www.screener.in/company/LICHSGFIN/consolidated/,2026-07-16,Saved Screener.in FII scan,30889.0
279,269,Bandhan Bank Ltd.,BANDHANBNK,Financial Services,BANDHANBNK.NS,https://www.screener.in/company/BANDHANBNK/consolidated/,2026-09-23,Yahoo Finance,30834.14
280,361,Honeywell Automation India Ltd.,HONAUT,Capital Goods,HONAUT.NS,https://www.screener.in/company/HONAUT/consolidated/,2026-09-23,Yahoo Finance,30324.32
281,258,Angel One Ltd.,ANGELONE,Financial Services,ANGELONE.NS,https://www.screener.in/company/ANGELONE/consolidated/,2026-07-16,Saved Screener.in FII scan,30159.0
282,283,CRISIL Ltd.,CRISIL,Financial Services,CRISIL.NS,https://www.screener.in/company/CRISIL/consolidated/,2026-07-16,Saved Screener.in FII scan,30049.0
283,411,Manappuram Finance Ltd.,MANAPPURAM,Financial Services,MANAPPURAM.NS,https://www.screener.in/company/MANAPPURAM/consolidated/,2026-07-16,Saved Screener.in FII scan,30002.0
284,712,Sterlite Technologies Ltd.,STLTECH,Telecommunication,STLTECH.NS,https://www.screener.in/company/STLTECH/consolidated/,2026-07-16,Saved Screener.in FII scan,29900.0
285,460,Schneider Electric Infrastructure Ltd.,SCHNEIDER,Capital Goods,SCHNEIDER.NS,https://www.screener.in/company/SCHNEIDER/consolidated/,2026-09-23,Yahoo Finance,29730.2
286,485,The New India Assurance Company Ltd.,NIACL,Financial Services,NIACL.NS,https://www.screener.in/company/NIACL/consolidated/,2026-07-16,Saved Screener.in FII scan,29590.0
287,293,Central Bank of India,CENTRALBK,Financial Services,CENTRALBK.NS,https://www.screener.in/company/CENTRALBK/consolidated/,2026-07-16,Saved Screener.in FII scan,29462.0
288,503,ZF Commercial Vehicle Control Systems India Ltd.,ZFCVINDIA,Automobile and Auto Components,ZFCVINDIA.NS,https://www.screener.in/company/ZFCVINDIA/consolidated/,2026-07-16,Saved Screener.in FII scan,29059.0
289,377,Inventurus Knowledge Solutions Ltd.,IKS,Information Technology,IKS.NS,https://www.screener.in/company/IKS/consolidated/,2026-07-16,Saved Screener.in FII scan,28874.0
290,368,ITI Ltd.,ITI,Telecommunication,ITI.NS,https://www.screener.in/company/ITI/consolidated/,2026-07-16,Saved Screener.in FII scan,28808.0
291,453,SJVN Ltd.,SJVN,Power,SJVN.NS,https://www.screener.in/company/SJVN/consolidated/,2026-07-16,Saved Screener.in FII scan,28786.0
292,416,NBCC (India) Ltd.,NBCC,Construction,NBCC.NS,https://www.screener.in/company/NBCC/consolidated/,2026-07-16,Saved Screener.in FII scan,28498.0
